,Unnamed: 0,시군구법정동번지코드,시군구법정동번코드_x,시군구법정동코드_x,본번,부번,사용량_KWH,시도명,시군구명,법정동명,새주소대로로코드,새주소대로로명,새주소본번,새주소부번,시군구법정동번코드_y,시군구법정동코드_y,번,지,주소,분류,기업,이름,비고,임차여부,전력사용량
0,1124387,4719012500941,471901250094,4719012500,94,1,44311,경상북도,구미시,임수동,471903018021.0,3공단3로,302.0,0.0,471901250094,4719012500,94,1,"경상북도 구미시 3공단3로 302,경상북도 구미시 임수동 94-1 삼성전자 2공장",민간,삼성SDS,구미 데이터센터,-,-,
